profile_idx,age,region,risk_score
935,53,0,0.02012257031348541
936,71,4,0.474005827510077
937,62,3,0.6793522460011416
938,47,4,0.9038000177443505
939,50,3,0.9084546436733717
940,79,3,0.26810197112826717
941,54,4,0.8540708884268122
942,72,0,0.6888390367941337
943,58,3,0.1402807973767609
944,56,2,0.17159743399383287
945,55,1,0.9931858841482223
946,74,0,0.33667361608369917
947,24,0,0.04954138118276474
948,34,3,0.11961882864127349
949,59,2,0.034251698521621576
950,27,3,0.04430201356740804
951,51,3,0.5054994354491068
952,28,2,0.2888067425591566
953,56,2,0.8447847088260144
954,21,1,0.4202328022906042
955,58,2,0.029888451391390736
956,61,4,0.6585282717286386
957,63,1,0.2783414799425239
958,36,1,0.06552737386887209
959,48,2,0.08553861958217679
960,68,4,0.34269052453571003
961,33,0,0.5531880643560714
962,32,4,0.7735184472643799
963,35,0,0.32184931348500057
964,21,2,0.3806415293187423
965,48,1,0.5059180359790827
966,29,1,0.8257393197564344
967,48,4,0.7322425517137444
968,71,4,0.01345268576677483
969,51,3,0.9096938897139056
970,70,0,0.4567517698937421
971,39,4,0.27418821759360124
972,42,4,0.006617963417290151
973,74,0,0.9455473400188731
974,19,3,0.019568127227372223
975,19,1,0.5583225282204504
976,34,2,0.8930417995798273
977,37,0,0.662818697220541
978,33,3,0.8638399227665218
979,75,1,0.7570814172856353
980,23,4,0.5261660561554837
981,30,0,0.8478663026879976
982,24,4,0.05559395171609527
983,31,2,0.7262294344045889
984,48,3,0.025170359300659695
985,64,2,0.6934675801925793
986,65,1,0.801303967031329
987,21,2,0.25775771284625393
988,29,1,0.1819731147184278
989,80,1,0.2449036220464743
990,75,0,0.8006628184793534
991,67,3,0.5187707933520234
992,29,4,0.8086906583520707
993,47,4,0.8144857497181852
994,38,4,0.2551959436275182
995,27,2,0.9036517183408999
996,61,1,0.971306625748378
997,59,2,0.5693841328549493
998,49,0,0.8422850131878461
999,65,4,0.21521252551167547
1000,33,0,0.8543867599423528
1001,57,0,0.03594325029555301
1002,44,3,0.28293999539472725
1003,27,3,0.6161225283939402
1004,31,2,0.7174303075222276
1005,58,3,0.3935635397660934
1006,59,3,0.5331913160575451
1007,55,4,0.2992871445926435
1008,56,2,0.9504134757198385
1009,67,4,0.7506782135697915
1010,51,2,0.7933595269536688
1011,46,3,0.5783053752598966
1012,75,2,0.435978948161696
1013,66,4,0.4271380442865962
1014,34,0,0.2173996505365422
1015,24,1,0.5721132756913835
1016,72,4,0.32694100978253304
1017,53,0,0.45652507804509346
1018,65,1,0.08762484909646162
1019,76,0,0.9504450405066338
1020,43,1,0.1481282563253844
1021,76,0,0.1610093570971809
1022,35,4,0.38754187628713865
1023,20,3,0.8501668790556794
1024,60,0,0.20587701449645424
1025,75,0,0.5257353738303502
1026,77,4,0.13810567031792664
1027,76,3,0.9875502603840492
1028,59,0,0.8266571162274462
1029,56,2,0.8080638034254308
1030,24,1,0.4435076655915525
1031,32,2,0.6769792598748838
1032,58,4,0.02468243288628258
1033,63,2,0.9990233337314055
1034,54,2,0.8029129888423052
1035,35,4,0.624000800105515
1036,44,0,0.7297231830921366
1037,55,3,0.05950681851915862
1038,27,4,0.19814308081376775
1039,62,3,0.2105793691200295
1040,34,4,0.13624306248917573
1041,22,1,0.05841509140862278
1042,80,4,0.32294560441496345
1043,36,3,0.40471213575029075
1044,35,4,8.072967640671003e-05
1045,69,0,0.7986147387538727
1046,23,3,0.17650704078697022
1047,39,0,0.09406120041677368
1048,21,3,0.914709490779552
1049,46,1,0.21366120070163774
1050,69,1,0.11025305455300838
1051,26,1,0.9781285166660378
1052,22,3,0.3639572525533473
1053,51,0,0.748020770497609
1054,76,1,0.7557214982771835
1055,49,3,0.3556140955968883
1056,67,1,0.1381571155852711
1057,46,2,0.8354530445347432
1058,22,3,0.1713679716539428
1059,78,2,0.7146503258754988
1060,64,4,0.505760624104056
1061,77,1,0.4901622790784901
1062,47,2,0.4539305249672809
1063,21,4,0.7869353774527711
1064,41,3,0.901348293346853
1065,23,2,0.2462949395598466
1066,24,0,0.4446070505095462
1067,78,2,0.9477800294616678
1068,70,0,0.13100422887069596
1069,59,2,0.8284867321758206
1070,21,1,0.05031752821002211
1071,21,2,0.985823163520584
1072,54,3,0.035897423366190284
1073,35,1,0.20080953126984658
1074,67,2,0.06576048659577682
1075,31,1,0.26143269889934084
1076,23,3,0.4230161512627403
1077,64,1,0.10924957599990981
1078,67,1,0.9396219542888729
1079,73,4,0.17792715656681868
1080,59,0,0.020924442447646907
1081,43,0,0.6356383592197555
1082,19,0,0.9927949835585321
1083,77,1,0.4588024243539025
1084,63,2,0.5665348813514501
1085,57,1,0.7372603308774569
1086,18,2,0.39370056490891625
1087,50,3,0.8871966641358706
1088,46,2,0.03779150547480692
1089,40,2,0.7107740159600141
1090,65,4,0.0584419492498911
1091,55,4,0.14705309276429857
1092,78,2,0.42670379807738457
1093,37,1,0.5557939561151483
1094,22,2,0.6315268140651701
1095,46,4,0.7917100268509282
1096,50,3,0.8652657220689604
1097,77,3,0.5498742905476095
1098,34,1,0.6624320798644693
1099,25,3,0.3184143923724648
1100,31,2,0.5249245736288736
1101,75,3,0.46546182516586065
1102,24,1,0.7494428638201871
1103,42,1,0.6929810765889082
1104,77,0,0.20176342777187362
1105,76,4,0.1671824532267029
1106,80,2,0.10467491137088236
1107,32,4,0.23653094113530326
1108,56,0,0.24925594123971162
1109,45,2,0.6175409010414
1110,56,4,0.6742237767740575
1111,24,2,0.11196960054691518
1112,20,4,0.2186027528244534
1113,34,3,0.25031562999601
1114,47,2,0.8623661055283015
1115,72,4,0.16427814885973213
1116,21,1,0.8640554938541628
1117,58,1,0.08435088062412566
1118,73,2,0.5418017938686909
1119,54,4,0.7844659431128146
1120,51,3,0.24487394743544177
1121,75,2,0.8561646311271462
1122,50,1,0.266360800685717
1123,47,0,0.9223403756720008
1124,55,4,0.2568283044449102
1125,43,2,0.07984618979405356
1126,34,0,0.1502103112036559
1127,52,2,0.8208350804534426
1128,43,2,0.05869499430306968
1129,35,1,0.4697409644921001
1130,75,1,0.14139618184530445
1131,35,1,0.7282769180918355
1132,50,4,0.5810136670131915
1133,29,2,0.4929712524792813
1134,60,3,0.24559967143030936
1135,35,3,0.33676299714039504
1136,26,0,0.9457903609152415
1137,35,3,0.01980781055059433
1138,63,4,0.2258276100236506
1139,37,4,0.478404228600222
1140,25,0,0.5729755048877374
1141,57,3,0.5146332016303041
1142,75,2,0.09363169816734929
1143,25,4,0.6126674356941765
1144,59,3,0.1708833155143603
1145,42,4,0.3218046228558211
1146,56,0,0.62359256507184
1147,58,0,0.6225382889181001
1148,47,1,0.13965674228110003
1149,80,2,0.30601834955331264
1150,60,2,0.488995200502203
1151,59,2,0.5961220237016742
1152,49,3,0.1978193503744068
1153,46,3,0.16340603748127092
1154,29,0,0.6394304016158264
1155,53,3,0.8453382250628044
1156,28,3,0.43269470122893217
1157,60,1,0.2479750971838599
1158,42,2,0.9734251456805164
1159,45,2,0.7471056860974159
1160,70,4,0.199267812652125
1161,47,2,0.9282260709679018
1162,42,1,0.1252446270900759
1163,68,1,0.6477500906780277
1164,27,2,0.8629602130933243
1165,78,4,0.1394852357474594
1166,69,1,0.66770575942185
1167,31,4,0.8134195245349873
1168,33,4,0.47309066932768684
1169,49,3,0.12291957875589299
1170,69,2,0.8765666041220133
1171,52,0,0.005407606700650658
1172,39,3,0.9350984916023023
1173,19,3,0.5687284601955455
1174,68,0,0.7222710686152896
1175,42,4,0.21096105763468886
1176,64,2,0.15267278645273163
1177,46,1,0.7736846369002973
1178,76,4,0.5179434442542257
1179,78,2,0.4745178271280466
1180,27,0,0.7553610385186578
1181,39,3,0.7926131811663848
1182,29,4,0.0027357913898651276
1183,38,1,0.07180238852848775
1184,37,2,0.6750285631719994
1185,28,4,0.9822139690531683
1186,54,3,0.12256092674896812
1187,57,4,0.5753095392654626
1188,24,4,0.9413307233920881
1189,18,4,0.331295348208848
1190,69,3,0.5845040926585683
1191,73,4,0.7955943361740505
1192,59,2,0.26707673288926936
1193,76,3,0.5218587616175825
1194,66,1,0.7897236731975966
1195,60,3,0.5499977487556574
1196,66,0,0.4113933194359677
1197,56,3,0.2673814297598679
1198,44,2,0.22402874287852692
1199,64,3,0.6983336832732855
1200,70,0,0.22444184979064918
1201,50,2,0.6704255839643389
1202,21,4,0.25906744814290694
1203,47,3,0.2975273485912946
1204,79,3,0.9824016724300743
1205,20,3,0.24679231997780482
1206,18,2,0.5556619597334318
1207,60,4,0.4868898005533392
1208,51,1,0.343012158810832
1209,42,4,0.2578614231876033
1210,37,0,0.3878713038426189
1211,35,0,0.5362233497228185
1212,32,0,0.4728400336966754
1213,33,3,0.6353787088904369
1214,68,4,0.7774524934534199
1215,39,4,0.017941528947592378
1216,21,2,0.6671211783269458
1217,38,0,0.8813338696347478
1218,67,4,0.6323282736833632
1219,33,1,0.9212081766154636
1220,71,1,0.1357526558935377
1221,44,1,0.8556663867247489
1222,42,0,0.1558890829164864
1223,29,1,0.20387398706324
1224,43,2,0.3101095307117816
1225,62,4,0.8059708570231537
1226,20,3,0.7917760282924602
1227,40,0,0.48434170716349156
1228,77,4,0.10854163370676495
1229,48,1,0.21798452976996052
1230,57,1,0.9118904950491641
1231,80,3,0.4473494290022889
1232,79,3,0.8774265105924506
1233,52,0,0.5808486552033467
1234,55,3,0.10627656642012318
1235,79,4,0.8393958378885211
1236,30,4,0.32880135151994383
1237,23,1,0.7538494412995139
1238,71,2,0.11050920400256081
1239,38,2,0.6414945861678233
1240,72,0,0.2218987594194226
1241,69,0,0.4390971226782676
1242,40,0,0.05510948523341197
1243,71,3,0.4018774986747429
1244,52,0,0.16413768464606182
1245,65,0,0.04053539975926013
1246,78,1,0.30034019463317063
1247,65,2,0.06374597546359906
1248,24,4,0.16801962310251184
1249,49,4,0.6093789240838191
1250,27,3,0.1866760380048943
1251,61,3,0.2748364903081978
1252,72,1,0.4347993902254773
1253,39,0,0.27213512215676705
1254,54,0,0.3615120771984416
1255,21,1,0.15903692307095407
1256,57,4,0.4806784286655079
1257,57,4,0.6575787693607633
1258,76,2,0.5428990177294487
1259,78,3,0.09605874357376043
1260,26,1,0.050344360782279884
1261,58,3,0.41023656908770867
1262,34,4,0.18136229262001402
1263,21,4,0.18623480598742226
1264,23,2,0.637412735904054
1265,79,4,0.30896565196798764
1266,80,3,0.5641515969226497
1267,68,3,0.06734702373121748
1268,72,4,0.0563855243331407
1269,20,2,0.49060235069483293
1270,29,2,0.8899169328608638
1271,68,0,0.4520960934546179
1272,38,3,0.8218115602971257
1273,18,4,0.27909950116135707
1274,54,2,0.7229512198186028
1275,24,2,0.5830581861273251
1276,69,4,0.485685186233483
1277,41,2,0.7404918819378903
1278,63,4,0.23917438737108065
1279,77,1,0.29802126519773486
1280,30,0,0.9675475386404483
1281,42,2,0.7139163665651557
1282,36,0,0.13266290054188057
1283,19,0,0.9889428838110804
1284,30,3,0.5012261893734553
1285,31,0,0.8719793838021078
1286,36,0,0.13383735824483534
1287,46,4,0.6750488396133577
1288,69,3,0.4190973997389532
1289,76,4,0.7808468424979731
1290,22,2,0.425553536680249
1291,79,0,0.12223538721421356
1292,69,0,0.38475133392545935
1293,58,3,0.3493252582024007
1294,79,4,0.06616777320275002
1295,56,0,0.8161062849805384
1296,42,2,0.5384747408061809
1297,31,1,0.2319026254684584
1298,22,4,0.10306455009901139
1299,42,0,0.425364996544657
1300,56,3,0.270813298164434
1301,61,0,0.28228907212146725
1302,43,3,0.9790393481484867
1303,69,1,0.9376608815309557
1304,74,3,0.8444226489076646
1305,40,4,0.6091078726965118
1306,64,3,0.5601616376589423
1307,59,0,0.7268122658148712
1308,46,0,0.4824824687017455
1309,66,3,0.2355853055764625
1310,55,4,0.643681401376405
1311,27,4,0.9188658198682015
1312,58,2,0.14949473177053385
1313,60,0,0.18629479097265667
1314,62,4,0.4667211271744385
1315,31,1,0.5581188890084837
1316,18,4,0.518654490235521
1317,71,0,0.9593058431747922
1318,61,3,0.4161477098898593
1319,77,2,0.6284998905481599
1320,20,3,0.9768622354252013
1321,42,0,0.5042848440843286
1322,50,4,0.7280729215326014
1323,23,2,0.30506151629230627
1324,19,0,0.013831545921956456
1325,77,1,0.3847952946756341
1326,52,3,0.8487028938676477
1327,18,3,0.9780642574307176
1328,41,3,0.05144408353612251
1329,29,0,0.9662687600335277
1330,24,1,0.5624280678582522
1331,76,3,0.06678065569868474
1332,68,3,0.3791741891699607
1333,39,1,0.05856248303410305
1334,61,3,0.8686717020490037
1335,53,4,0.057068346712057516
1336,63,3,0.6813256450710259
1337,24,3,0.8720028951571807
1338,27,2,0.4310565369912801
1339,59,0,0.1252098375047357
1340,72,4,0.13884494232844047
1341,40,3,0.24942979026169287
1342,67,2,0.7557892168812869
1343,58,0,0.4240255596855498
1344,78,3,0.006479694671463698
1345,56,0,0.9133079487416476
1346,19,1,0.06118696926603984
1347,57,1,0.29448390938947056
1348,40,1,0.9771203201076704
1349,40,2,0.37510631889116597
1350,27,2,0.29974852445118394
1351,38,0,0.9860075075730944
1352,71,1,0.9318131684328788
1353,54,0,0.4692427465678555
1354,26,0,0.019229433655645556
1355,21,1,0.28694568547515864
1356,58,1,0.8634960116052177
1357,55,2,0.34876870313328046
1358,28,2,0.584462264802577
1359,66,4,0.937983137957441
1360,38,4,0.15144003443210086
1361,64,2,0.04152291110221229
1362,52,0,0.9344695280641693
1363,52,4,0.39002973624253134
1364,26,2,0.36558010690518294
1365,29,1,0.5419223530301291
1366,35,2,0.9023532790119162
1367,23,4,0.8760912118133105
1368,40,4,0.8408188943292375
1369,23,3,0.7001221239373281
1370,50,3,0.9877154848019457
1371,67,0,0.6324220529192606
1372,44,1,0.4397311128714477
1373,79,4,0.867529044025185
1374,45,1,0.07724841694972817
1375,65,2,0.6194687806967502
1376,27,3,0.7274831868311082
1377,28,4,0.6364108194734743
1378,41,4,0.7947512947715344
1379,30,0,0.1311148023922417
1380,43,1,0.818700517942054
1381,68,3,0.790180978829479
1382,65,1,0.04263997595682345
1383,42,2,0.9787918179119719
1384,63,2,0.7813934902467247
1385,48,3,0.4507908689847878
1386,19,1,0.9921870899019992
1387,42,3,0.5553121167974918
1388,48,2,0.5330124886129679
1389,36,0,0.09684155316300502
1390,39,2,0.5161878984628037
1391,28,1,0.8060919979402762
1392,65,1,0.9573142313912487
1393,79,0,0.49413611221157516
1394,51,0,0.1758018585925406
1395,74,4,0.5226378522714129
1396,59,2,0.2630020104283193
1397,54,3,0.8636048513817812
1398,38,3,0.01209843822265455
1399,21,3,0.712572221725085
1400,48,2,0.8250089547626603
1401,75,0,0.383727697621272
1402,27,0,0.9876015740857386
1403,27,3,0.49823419902432287
1404,78,0,0.9610685226128074
1405,29,3,0.3452344144663053
1406,59,1,0.7432400811445342
1407,37,2,0.3048175240509944
1408,28,3,0.2932814363468552
1409,38,4,0.020885752471063168
1410,23,2,0.5119090482411498
1411,26,3,0.1917510466164256
1412,65,1,0.13699847417615463
1413,19,1,0.24173038492147214
1414,23,3,0.840734622642834
1415,46,4,0.9430916423888944
1416,69,2,0.2908962227141533
1417,50,0,0.22162047269343677
1418,34,1,0.006001883967198474
1419,80,2,0.6569061028223162
1420,68,1,0.8881320310698168
1421,46,0,0.5024344198974892
1422,59,2,0.010808607174890184
1423,67,0,0.13605234199672234
1424,41,0,0.6645913951751484
1425,76,3,0.9642028434422828
1426,58,1,0.32744850203363896
1427,21,2,0.72358110785371
1428,38,0,0.7046056225291487
1429,45,1,0.874379346070278
1430,24,3,0.939775346767501
1431,73,0,0.14368635472791924
1432,51,2,0.5033911409302575
1433,73,4,0.33630473403845096
1434,78,0,0.6347476499521499
1435,56,4,0.8755802072017479
1436,71,4,0.31038834337093124
1437,58,3,0.7060263410600415
1438,20,3,0.07472234695358415
1439,54,4,0.25465820936072225
1440,35,0,0.13936196008416402
1441,62,0,0.9328094724244121
1442,76,0,0.4882449813393577
1443,64,2,0.7612167737727181
1444,30,3,0.5846954434932982
1445,40,1,0.15251410281663946
1446,64,1,0.4195995340072848
1447,80,2,0.3158988209688314
1448,59,3,0.8911612065298756
1449,67,4,0.38909860716618105
1450,77,3,0.4547561857385628
1451,45,4,0.8077097355841738
1452,68,3,0.4512415507270421
1453,53,4,0.22696319194278103
1454,79,4,0.9878921662155169
1455,75,0,0.5193211518245987
1456,64,4,0.05788476005983567
1457,25,1,0.7078172977119465
1458,26,2,0.0811711427520756
1459,80,1,0.31594757645672966
1460,79,2,0.9961449452321451
1461,43,1,0.45473097214494895
1462,30,0,0.5638289154862168
1463,27,1,0.8193612448247474
1464,45,4,0.18330474841870925
1465,25,4,0.6795838831499249
1466,43,0,0.028550906923298203
1467,69,3,0.6247059668996938
1468,21,0,0.2671243953632574
1469,34,0,0.9206790294098386
1470,34,0,0.4735390152548833
1471,64,4,0.0652798167651466
1472,55,0,0.7260649295158371
1473,55,3,0.24480725579558216
1474,61,4,0.43002494579882533
1475,38,1,0.21810849051294057
1476,38,1,0.1367311435686276
1477,32,3,0.3608803203354377
1478,61,4,0.4562441961797632
1479,44,4,0.8456192344022392
1480,51,4,0.015097688910317819
1481,49,3,0.6495214533360268
1482,23,2,0.8854539858690421
1483,36,3,0.7234923251487718
1484,71,3,0.36571487227800226
1485,59,1,0.5790438416599076
1486,75,1,0.265136886148711
1487,64,3,0.2521385490041601
1488,48,0,0.8659070661234608
1489,44,1,0.13819046828606252
1490,77,3,0.011234166370805987
1491,54,1,0.5310220000482317
1492,71,1,0.03455674686267751
1493,76,3,0.24950666135138622
1494,77,4,0.40033928427479226
1495,53,3,0.21963354910284538
1496,57,3,0.7779037717472685
1497,79,2,0.6819792457277055
1498,40,2,0.3693469121963555
1499,28,1,0.26559655531230686
1500,26,2,0.7225611576346024
1501,30,2,0.05806857940974275
1502,26,0,0.078797999494573
1503,48,1,0.4262178876960593
1504,24,4,0.011423904804877427
1505,36,3,0.995748995664975
1506,73,2,0.12810344701512
1507,75,3,0.2310665903336776
1508,26,0,0.07555198089213622
1509,57,0,0.5454292906128305
1510,21,2,0.9222552527894591
1511,57,3,0.45865538266904204
1512,35,4,0.20048490851409695
1513,28,4,0.5340374480419955
1514,75,0,0.039319674381458114
1515,51,3,0.46542759170713066
1516,50,2,0.9617185429385541
1517,70,2,0.4805978427601675
1518,75,4,0.07414409475908856
1519,53,1,0.04921462098705209
1520,51,2,0.8171857573155796
1521,39,1,0.5740457546898897
1522,22,0,0.22565674473990927
1523,21,2,0.843325344643614
1524,24,3,0.48447365089282335
1525,80,0,0.003838278243966653
1526,70,3,0.19037007296338904
1527,36,1,0.2728599584914715
1528,22,2,0.12110991551602646
1529,49,0,0.7710063155556581
1530,40,3,0.008291084550095085
1531,66,1,0.28873568374413283
1532,53,2,0.8226299216551771
1533,31,4,0.6848140246003457
1534,26,3,0.23866213087923183
1535,41,4,0.17584554801218777
1536,25,3,0.8173864032442678
1537,70,4,0.3330078482627452
1538,49,1,0.37968287755708774
1539,67,1,0.1565693355559723
1540,57,1,0.8798703479214792
1541,18,2,0.4582485681653661
1542,63,4,0.058260312618086396
1543,57,3,0.05342569576414502
1544,60,2,0.17257567774521032
1545,29,4,0.6991712471948767
1546,56,4,0.9825796003893562
1547,23,2,0.7720850629611511
1548,62,3,0.001382934869924357
1549,21,2,0.21347434428160872
1550,48,2,0.2722745676625088
1551,79,2,0.2781234250880529
1552,80,0,0.18816095852341908
1553,77,4,0.6805506842673668
1554,67,4,0.21442767382093286
1555,65,3,0.10747352129845889
1556,24,3,0.6214215737834875
1557,67,4,0.08638871088927647
1558,22,2,0.9632407268383788
1559,78,4,0.1960978981916579
1560,48,4,0.6436304290600705
1561,40,2,0.2973072488380546
1562,71,0,0.5664608020501264
1563,60,4,0.4302177160545645
1564,29,4,0.08030128015157578
1565,66,2,0.20108564694759534
1566,64,0,0.2534456937590791
1567,31,4,0.40887685621410685
1568,35,1,0.4533142206496522
1569,67,4,0.8903290580274029
1570,48,4,0.4314044974603002
1571,21,2,0.3982204107780972
1572,31,1,0.40053812725489435
1573,77,2,0.28149951271401863
1574,44,4,0.24892261959770878
1575,50,0,0.7952822836205263
1576,59,3,0.15312130125603662
1577,25,4,0.7191039000939138
1578,24,4,0.42252780060260087
1579,28,3,0.036142295340484965
1580,75,4,0.7804559644141665
1581,22,4,0.12202578155228105
1582,42,3,0.5136278610719187
1583,29,1,0.7287068993016327
1584,63,0,0.528222515684729
1585,42,2,0.13885009481881672
1586,31,2,0.7515930165857134
1587,37,3,0.5384566122219
1588,24,2,0.5440458954939525
1589,62,2,0.3436270844385968
1590,71,3,0.45567587682495714
1591,36,2,0.03059130154246059
1592,18,3,0.21788650761322736
1593,23,0,0.7635410990330352
1594,39,3,0.7627806260174869
1595,53,4,0.28244901138037026
1596,53,1,0.7591014355612771
1597,21,2,0.9362209558907802
1598,38,1,0.9352198451990871
1599,20,1,0.6342017950450313
1600,39,2,0.24073654022814495
1601,59,4,0.25837317450368014
1602,69,3,0.011852650522681918
1603,22,2,0.21635499490949472
1604,75,3,0.13674522104795528
1605,26,4,0.8315473887988712
1606,38,3,0.5907488794987431
1607,71,4,0.851283450331344
1608,19,3,0.392576849515305
1609,20,0,0.46438821272199027
1610,80,3,0.1397194739414943
1611,69,3,0.3202581845146121
1612,76,0,0.11747699612022233
1613,65,0,0.7527603879062493
1614,38,2,0.7001296107551047
1615,80,2,0.4721182166960374
1616,23,0,0.47162520906591066
1617,36,2,0.9520463327134905
1618,69,1,0.08501037310878323
1619,21,2,0.683504602328988
1620,73,1,0.3949136549021792
1621,59,1,0.008435645783349655
1622,26,3,0.931671281198888
1623,28,0,0.36522149656783043
1624,58,2,0.045614022936267484
1625,38,3,0.1787471748528332
1626,30,2,0.9583283259798754
1627,55,2,0.7232157756176669
1628,29,3,0.1240587709891382
1629,48,4,0.562640746246047
1630,74,2,0.1917926686264657
1631,43,4,0.9665396442816395
1632,69,1,0.2667320473076539
1633,47,1,0.7054025558432494
1634,26,0,0.6813272346169005
1635,77,2,0.4973764697331916
1636,37,4,0.9095713768881061
1637,80,2,0.25480400341306875
1638,45,4,0.47042167008919
1639,46,4,0.9886036491630008
1640,74,2,0.0021939343975462267
1641,73,2,0.18874705752146137
1642,35,3,0.27251748457439906
1643,54,0,0.8156360566922223
1644,56,4,0.693021561865093
1645,46,4,0.23775316669629765
1646,19,4,0.7295154191429356
1647,23,4,0.48114835381232035
1648,29,4,0.270334216542081
1649,26,4,0.20059931187445146
1650,51,3,0.26528608739404447
1651,69,3,0.603518449844043
1652,44,0,0.5921894726861232
1653,27,0,0.8740919738360502
1654,52,2,0.06316459672221941
1655,39,3,0.7185202069515231
1656,31,3,0.8281869177014103
1657,44,4,0.6153534584135847
1658,50,3,0.2898602706906608
1659,50,0,0.98270015063716
1660,23,2,0.524747685458743
1661,45,1,0.8105034309038837
1662,48,2,0.49299541231527677
1663,33,0,0.5480080015696696
1664,68,0,0.4158225046259586
1665,76,4,0.1500560989444235
1666,77,0,0.604105587580766
1667,36,4,0.8896871373935485
1668,30,3,0.21540634229284028
1669,35,4,0.016419713461651164
1670,35,1,0.10341622510386994
1671,78,0,0.29326143290285533
1672,41,0,0.9020952706240468
1673,46,3,0.44692430024737106
1674,59,2,0.40027217461422737
1675,75,1,0.6595549930577127
1676,56,0,0.5327501188815819
1677,31,1,0.31792192158639554
1678,76,1,0.20024990170215917
1679,59,4,0.14636753062553765
1680,54,3,0.43426410636871815
1681,47,2,0.3218438466416297
1682,59,0,0.21611858159117836
1683,61,4,0.9959181736350095
1684,65,1,0.49096400044000243
1685,31,0,0.40239024398072265
1686,31,2,0.5264765490229253
1687,78,0,0.37771713304769317
1688,47,1,0.1998643143563612
1689,62,4,0.8131350258367596
1690,58,1,0.6053132208518437
1691,44,3,0.08719060967250203
1692,68,0,0.3238059696513993
1693,76,3,0.06154957517059623
1694,60,2,0.6511453474246791
1695,35,1,0.6293108189104728
1696,24,4,0.9898767640947258
1697,37,0,0.16920934275462374
1698,40,3,0.5127469260444019
1699,47,1,0.7097460571724735
1700,80,4,0.6363636266440906
1701,28,0,0.9977603607577068
1702,64,4,0.7299224297883673
1703,71,3,0.7486318584050808
1704,33,2,0.7380424114481696
1705,19,1,0.34951854474466393
1706,72,0,0.8958449027564144
1707,56,0,0.7835718177702903
1708,53,2,0.41832806885129736
1709,71,2,0.09227100088409512
1710,64,2,0.29513363342689014
1711,60,2,0.09344180650570899
1712,45,0,0.21249560409371926
1713,54,1,0.9666234013420394
1714,53,2,0.1294274299584851
1715,40,2,0.9942635358459029
1716,61,1,0.8418072738793517
1717,72,3,0.3832283251932336
1718,42,1,0.7776180338582139
1719,24,2,0.7418773237543689
1720,30,1,0.040786198401091656
1721,63,2,0.3698946153337729
1722,65,1,0.4431477126516482
1723,50,1,0.9428921579968398
1724,54,3,0.5805008907573751
1725,62,1,0.5488357651555753
1726,52,4,0.3784594501484474
1727,29,4,0.7558567860969598
1728,57,0,0.4444488230393392
1729,47,2,0.4318422832302381
1730,80,3,0.16555877587896295
1731,80,4,0.0381812749446121
1732,26,3,0.8247251270570083
1733,62,3,0.36125146260881835
1734,75,4,0.014939287559874503
1735,27,2,0.22205132882805123
1736,40,3,0.8062847347078775
1737,18,2,0.8495837950100769
1738,40,1,0.8438246260293923
1739,66,3,0.5120912212962347
1740,47,2,0.547879422473008
1741,23,0,0.16377329437406296
1742,43,0,0.5747184659426043
1743,74,0,0.6655969060762841
1744,35,4,0.0252564726504253
1745,63,3,0.11752472511452428
1746,46,1,0.6062377067223244
1747,74,2,0.6704982370278644
1748,72,3,0.015467557485042915
1749,52,0,0.24245114014678382
1750,54,3,0.6194895773575627
1751,56,4,0.019465400817749168
1752,59,2,0.9185144128376541
1753,33,2,0.19251077143083417
1754,22,1,0.7814164020916946
1755,25,3,0.9847819548188957
1756,67,1,0.1624905884014386
1757,29,0,0.622968641302523
1758,48,1,0.4853888844499967
1759,56,3,0.3080133977431949
1760,67,2,0.4134205631346429
1761,35,4,0.07573721427978153
1762,22,4,0.007538723446907314
1763,25,2,0.27353577592471146
1764,75,0,0.9505624214814841
1765,67,4,0.01845286227522991
1766,19,4,0.9322628924921272
1767,71,3,0.6136822719282504
1768,26,3,0.5296245266012515
1769,77,0,0.2246788511761011
1770,27,1,0.5094111672289278
1771,58,0,0.37123066209231204
1772,75,0,0.6189351007934635
1773,72,1,0.5834027417250462
1774,73,2,0.10075676591511018
1775,22,0,0.9632003837022338
1776,52,0,0.39414122831052967
1777,55,0,0.5670554825144524
1778,47,1,0.3994353614953339
1779,24,0,0.5546898189577021
1780,74,1,0.46375152498021255
1781,80,3,0.4245397129788433
1782,31,3,0.6572492127841907
1783,75,0,0.9688632689425629
1784,44,2,0.7588630384744894
1785,76,2,0.3500397378915766
1786,32,0,0.43658158136189384
1787,29,4,0.31376686903776496
1788,38,4,0.7686687440905682
1789,60,1,0.34817013704720023
1790,54,1,0.4586980772219096
1791,68,1,0.18490183180457975
1792,62,0,0.5957740755420831
1793,79,0,0.08488378072821912
1794,75,0,0.2966908871829469
1795,41,0,0.5089410636782565
1796,69,0,0.9489659267160054
1797,73,2,0.9544679887900281
1798,20,2,0.062464849690886504
1799,29,3,0.43617694895536896
1800,23,2,0.4074227111431854
1801,36,2,0.9827393331273501
1802,28,0,0.4037609292930433
1803,38,0,0.4966609318568588
1804,18,2,0.7361103411767117
1805,24,3,0.1440047559839548
1806,64,0,0.3717625443032374
1807,63,2,0.9406678818556786
1808,49,4,0.27768099820018677
1809,66,2,0.22014677220289824
1810,68,0,0.13623563929177773
1811,26,0,0.05453535105053642
1812,30,1,0.2945200816204504
1813,59,3,0.8140727718909045
1814,57,0,0.2213589487516342
1815,63,3,0.6597675107567423
